GEOID,year,median_income,population,median_gross_rent,median_house_value,unemployment_rate_in_pop,poverty_rate,MoveOutNum,MoveInNum,MovesDiff,Professional_Scientific_Technical,RetailTrade,Accommodation_FoodServices,Administrative _Support_WasteManagement_Remediation,Agriculture_Forestry_Fishing_Hunting,Arts_Entertainment_Recreation,Construction,EducationalServices,Finance_nsurance,HealthCare_SocialAssistance,Information,ManagementCompanies_Enterprises,Manufacturing,Other,PublicAdministration,RealEstate_Rental_Leasing,Transportation_Warehousing,Utilities,WholesaleTrade,Mining_Quarrying_Oil_Gas
90404,2017,37093,22586,1474,790000,6.1,0.125741609846808,75,55,-20,0.118024073784587,0.059402845083633,0.0211036423323433,0.226356104423949,0.00218852587150227,0.0414256682820072,0.0256370173518837,0.0209473190558074,0.036579646709395,0.164764733468814,0.104111302172894,0.00109426293575113,0.0245427544161326,0.0711270908238237,0.00156323276535876,0.04549007347194,0.00765984055025793,0.00109426293575113,0.0259496639049554,0.000937939659215257
90405,2017,50853,28305,1650,1197900,4.3,0.102914679385268,83,72,-11,0.143522012578616,0.0674213836477987,0.0415094339622642,0.275974842767296,0.00389937106918239,0.0357232704402516,0.0354716981132076,0.0145911949685535,0.0436477987421384,0.0559748427672956,0.0807547169811321,0.000880503144654088,0.0189937106918239,0.0826415094339623,0.00213836477987421,0.0532075471698113,0.00930817610062893,0.00905660377358491,0.0247798742138365,0.00050314465408805
90501,2017,29897,43008,1281,577100,5.3,0.159830729166667,69,62,-7,0.115791134248304,0.0850291844139454,0.0424357154125256,0.238365672819057,0.0029973181889888,0.020350212967345,0.0550560025240574,0.016090866067203,0.0493768733238681,0.0602618709575643,0.0179839091339328,0.000315507177788295,0.0531629594573277,0.0919703423252879,0.00315507177788295,0.0436977441236788,0.035336803912289,0.00189304306672977,0.0665720145133302,0.000157753588894147
90502,2017,29450,18010,1425,405000,4.3,0.0942254303164908,33,40,7,0.0991325898389096,0.0850888062783974,0.0392399834779017,0.249896736885585,0.00413052457662123,0.0136307311028501,0.0582403965303594,0.0136307311028501,0.0380008261049153,0.0846757538207352,0.0206526228831062,0.00123915737298637,0.0508054522924411,0.0797191243287898,0.00413052457662123,0.0322180916976456,0.053696819496076,0.00123915737298637,0.0706319702602231,
90503,2017,42879,45349,1658,704600,3.2,0.0778848486184921,68,77,9,0.141812663815699,0.0962891433301145,0.0351772658297696,0.221961649882742,0.0024831011173955,0.0169678576355359,0.0387639674437854,0.0143468064560629,0.0560077252034763,0.108704648917092,0.0237274106773348,0.00151745068285281,0.0299351634708236,0.0738032832114774,0.00482825217271348,0.0561456752655539,0.0245551110498,0.000551800248310112,0.0522830735273831,0.000137950062077528
90504,2017,32707,33422,1401,581400,4.8,0.0984979953324158,28,24,-4,0.107119948685055,0.0914047466324567,0.0436177036561899,0.27902501603592,0.00256574727389352,0.0163566388710712,0.0602950609364978,0.0195638229634381,0.0445798588838999,0.0644644002565747,0.0253367543296985,0.00032071840923669,0.0230917254650417,0.095253367543297,0.00160359204618345,0.04554201411161,0.036241180243746,0.00032071840923669,0.0429762668377165,0.00032071840923669
90505,2017,44863,37368,1647,809200,2.8,0.045546992078784,64,70,6,0.112694642385854,0.0797044074953814,0.0393243599894431,0.205463182897862,0.00290314067036157,0.0199261018738453,0.05027711797308,0.0217735550277118,0.0546318289786223,0.176035893375561,0.0175508049617313,0.000923726576933228,0.0288994457640538,0.0787806809184481,0.00145157033518079,0.0530482977038797,0.0176827659012932,0.000791765637371338,0.0378727896542623,0.000263921879123779
90506,2017,,0,,,,,,,,0.0625,0.125,,,,0.0625,0.0625,0.375,,0.0625,0.125,,,,0.125,,,,,
90601,2017,33816,34025,1349,475200,3.6,0.104717119764879,21,21,0,0.103838245373544,0.0873886223440713,0.0462645647703907,0.251884852638794,0.00376970527758739,0.0222755311857437,0.0572309801233722,0.019876627827279,0.0452364633310487,0.0640849897189856,0.0222755311857437,0.000342700479780672,0.0349554489376285,0.102810143934202,0.00137080191912269,0.0503769705277587,0.0339273474982865,0.00137080191912269,0.0493488690884167,0.00137080191912269
90602,2017,23542,26482,1189,490300,3.9,0.1766860509025,16,15,-1,0.103806228373702,0.0790904597132971,0.046465645081562,0.218487394957983,0.00197726149283243,0.0148294611962432,0.0558576371725161,0.0128521997034108,0.0543746910528917,0.133959466139397,0.0168067226890756,0.000494315373208107,0.0296589223924864,0.117647058823529,0.0074147305981216,0.0474542758279783,0.0261987147800297,0.000494315373208107,0.0316361838853188,0.000494315373208107
90603,2017,38903,20697,1733,531300,3,0.0562400347876504,10,10,0,0.0996563573883162,0.0910652920962199,0.0532646048109966,0.254295532646048,0.00343642611683849,0.0217640320733104,0.0733104238258878,0.0171821305841924,0.0607101947308133,0.0950744558991982,0.0143184421534937,0.000572737686139748,0.0257731958762887,0.0847651775486827,0.00171821305841924,0.0595647193585338,0.0166093928980527,0.00229095074455899,0.0246277205040092,
90604,2017,28373,41369,1370,449500,4.1,0.105247890932824,13,9,-4,0.0946547884187082,0.0773942093541203,0.0462138084632517,0.274498886414254,0.00111358574610245,0.0116926503340757,0.100779510022272,0.0289532293986637,0.0267260579064588,0.05456570155902,0.0167037861915368,0.00111358574610245,0.0244988864142539,0.117483296213808,0.00389755011135857,0.0473273942093541,0.0412026726057906,0.00278396436525612,0.0283964365256125,
90605,2017,28083,41818,1371,423300,3.6,0.145726720550959,15,18,3,0.0857888847444983,0.0966057441253264,0.0477433793360686,0.2431928384931,0.00223797090637822,0.0141738157403954,0.0760910108168594,0.0160387914957106,0.0496083550913838,0.0775829914211115,0.0145468108914584,,0.030958597538232,0.109660574412533,0.00298396120850429,0.0496083550913838,0.0428944423722492,0.00261096605744125,0.0376725102573667,
90606,2017,26190,32599,1386,398400,3.5,0.0938679100585908,18,7,-11,0.0615471485036702,0.114624505928854,0.0542066629023151,0.219649915302089,0.00169395821569735,0.0208921513269339,0.0762281197063806,0.0186335403726708,0.0338791643139469,0.0762281197063806,0.0282326369282891,,0.0350084697910785,0.114059853190288,0.000564652738565782,0.038961038961039,0.0536420101637493,0.00112930547713156,0.0502540937323546,0.000564652738565782
90638,2017,30982,49797,1617,479000,3.9,0.0689398959776693,41,41,0,0.0967384069225649,0.0909696028400266,0.0450410472598181,0.274240071000666,0.00266252496117151,0.0115376081650765,0.0630130907477258,0.0133126248058576,0.0519192367428445,0.0641224761482139,0.0157532726869314,0.000443754160195252,0.0377191036165964,0.0838695362769026,0.00266252496117151,0.0410472598180608,0.041491013978256,0.00155313956068338,0.0619037053472376,
90640,2017,22685,63547,1211,441800,4.7,0.136135458794278,29,33,4,0.0749021799888206,0.109372088690143,0.0618595118315633,0.207564747531209,0.00298118129308739,0.0152785541270729,0.043786100242221,0.0122973728339855,0.0447177193963108,0.0868269051611701,0.0152785541270729,0.000931619154089808,0.0402459474566797,0.108254145705236,0.00465809577044904,0.0460219862120365,0.0579467113843861,0.00204956213899758,0.0644680454630147,0.000558971492453885
90650,2017,25251,106404,1450,375400,4.2,0.136705387015526,36,26,-10,0.0784841954022989,0.098419540229885,0.0545977011494253,0.250179597701149,0.0014367816091954,0.0145474137931034,0.0705818965517242,0.0177801724137931,0.0387931034482759,0.0752514367816092,0.0201149425287356,0.000538793103448276,0.0305316091954023,0.106860632183908,0.0118534482758621,0.0364583333333333,0.0515445402298851,0.0021551724137931,0.0395114942528736,0.000359195402298851
90660,2017,25024,63694,1259,380200,4.3,0.105520143184601,28,23,-5,0.0625,0.115470852017937,0.070627802690583,0.209080717488789,0.0039237668161435,0.0168161434977578,0.062780269058296,0.0173766816143498,0.046804932735426,0.0552130044843049,0.015695067264574,0.000280269058295964,0.046804932735426,0.103699551569507,0.00672645739910314,0.0369955156950673,0.0692264573991032,0.00280269058295964,0.0568946188340807,0.000280269058295964
90670,2017,29242,16642,1330,408400,2.5,0.127448623963466,81,78,-3,0.0672010915913355,0.0917618966399454,0.0228551935869009,0.169367218147706,0.00255841719256353,0.0107453522087668,0.0672010915913355,0.00852805730854511,0.0293365171413952,0.0298482005799079,0.0138154528398431,0.00102336687702541,0.144806413099096,0.0706123145147535,0.00528739553129797,0.0416169196657002,0.0571379839672523,0.00170561146170902,0.162885894593212,0.00170561146170902
90701,2017,22753,16912,1471,438800,2.8,0.114238410596026,14,12,-2,0.0748752079866889,0.115640599001664,0.10648918469218,0.206738768718802,0.00291181364392679,0.0153910149750416,0.043261231281198,0.0178868552412646,0.0615640599001664,0.101913477537438,0.0112312811980033,,0.0203826955074875,0.110648918469218,0.00249584026622296,0.0403494176372712,0.031198003327787,0.000415973377703827,0.0366056572379368,
90703,2017,37362,50877,2188,637300,3.8,0.0578847023212847,69,62,-7,0.101064480606876,0.0956809005261226,0.0490639911905053,0.26208246665851,0.00232472776214364,0.0141930747583507,0.0404992046983972,0.0170072188914719,0.0619111709286676,0.0764713079652514,0.0173742811697051,0.000856478649210816,0.0362168114523431,0.0792854520983727,0.00330356050409886,0.0491863452832497,0.0287532117949345,0.00122354092744402,0.0628900036706228,0.000611770463722012
90704,2017,29400,3940,1399,656300,1.6,0.143401015228426,,,,0.03886925795053,0.15547703180212,0.204946996466431,0.102473498233216,0.00706713780918728,0.0530035335689046,0.0565371024734982,0.0282685512367491,0.0106007067137809,0.0212014134275618,0.0247349823321555,,0.0176678445229682,0.113074204946996,0.0282685512367491,0.0706713780918728,0.03886925795053,,0.0282685512367491,
90706,2017,26002,77852,1263,398000,4.5,0.14707393515902,35,23,-12,0.0765586507485314,0.106689406859958,0.0504074284631419,0.22740193291643,0.00170551449687322,0.0174341481902596,0.0714421072579117,0.0136441159749858,0.043016865643358,0.073716126587076,0.0176236498010233,,0.0200871707409513,0.143831722569642,0.00360053060451014,0.0490809171877961,0.0488914155770324,0.00113700966458215,0.0335417851051734,0.000189501610763691
90710,2017,25512,28667,1119,444000,6.1,0.174870059650469,14,18,4,0.0816326530612245,0.0836734693877551,0.0464285714285714,0.248469387755102,0.00306122448979592,0.0158163265306122,0.0806122448979592,0.0147959183673469,0.0295918367346939,0.0872448979591837,0.0168367346938776,,0.048469387755102,0.110714285714286,0.00255102040816327,0.0377551020408163,0.0469387755102041,0.00102040816326531,0.0428571428571429,0.00153061224489796
90712,2017,36958,31471,1715,475200,3.4,0.0594833338629214,22,25,3,0.0982229402261712,0.110177705977383,0.0484652665589661,0.236510500807754,0.00387722132471729,0.0216478190630048,0.0555735056542811,0.0138933764135703,0.0465266558966074,0.107915993537964,0.0219709208400646,0.000323101777059774,0.0213247172859451,0.103069466882068,0.0061389337641357,0.0339256865912763,0.0329563812600969,0.0012924071082391,0.0358642972536349,0.000323101777059774
90713,2017,36456,28927,1890,506800,3.5,0.0449752826079441,11,11,0,0.0925825663237683,0.103410936654034,0.0508933405522469,0.270167839740119,0.00541418516513265,0.0324851109907959,0.0909583107742285,0.018408229561451,0.0530590146183,0.0600974553329724,0.0205739036275041,,0.0146182999458581,0.100162425554954,0.00378992961559285,0.0406063887384949,0.0200324851109908,0.000541418516513265,0.0216567406605306,0.000541418516513265
90715,2017,27081,20313,1524,411500,3.8,0.119923201890415,8,3,-5,0.078252957233849,0.0873521383075523,0.0409463148316652,0.300272975432211,0.00454959053685168,0.0227479526842584,0.0737033666969973,0.0172884440400364,0.0436760691537762,0.0473157415832575,0.0263876251137398,,0.0154686078252957,0.123748862602366,0.00272975432211101,0.0400363967242948,0.0445859872611465,0.000909918107370337,0.0300272975432211,
90716,2017,19773,14409,1266,311400,6,0.261642029287251,2,7,5,0.0659340659340659,0.125,0.0769230769230769,0.148351648351648,,0.0260989010989011,0.0934065934065934,0.0178571428571429,0.032967032967033,0.103021978021978,0.0247252747252747,,0.0233516483516484,0.160714285714286,0.00686813186813187,0.0315934065934066,0.0357142857142857,,0.0274725274725275,
90717,2017,31829,21740,1286,558800,4.7,0.125160993560258,14,17,3,0.0785536159600998,0.099334995843724,0.0577722360764755,0.232335827098919,0.00374064837905237,0.028262676641729,0.0910224438902743,0.0191188694929343,0.0457190357439734,0.0723192019950125,0.0211970074812968,,0.0228595178719867,0.123857024106401,0.00498753117206983,0.0407315045719036,0.0203657522859518,0.00207813798836243,0.0353283458021613,0.000415627597672485
90723,2017,21495,55020,1256,304400,4.6,0.201726644856416,23,26,3,0.0624512099921936,0.112412177985948,0.0447567004944054,0.206609419724174,0.00234192037470726,0.0109289617486339,0.058808222742649,0.0122300286234712,0.034087952120739,0.0510018214936248,0.0210772833723653,0.000520426749934947,0.0910746812386157,0.0960187353629976,0.00182149362477231,0.0366900858704137,0.0595888628675514,0.00104085349986989,0.0960187353629976,0.000520426749934947
90731,2017,26135,61789,1214,508200,6.3,0.198724692097299,35,26,-9,0.110236220472441,0.0901367592208869,0.0422710319104849,0.256319933692499,0.00393700787401575,0.0288023207625363,0.0748031496062992,0.0161624533775383,0.0329465395772897,0.0644426025694157,0.0205138831330294,0.000828843762950684,0.0265230004144219,0.104848736013262,0.0126398673849979,0.0401989225031082,0.0381268130957315,0.0014504765851637,0.0341898052217157,0.000621632822213013
90732,2017,41835,22408,1867,558700,5.1,0.0586843984291325,15,20,5,0.111619396157365,0.07548032936871,0.030192131747484,0.27996340347667,0.00411710887465691,0.0219579139981702,0.0690759377859103,0.0118938700823422,0.0430009149130833,0.117566331198536,0.0315645013723696,0.000457456541628545,0.0178408051235133,0.085544373284538,0.00182982616651418,0.0430009149130833,0.0192131747483989,0.00137236962488564,0.0338517840805124,0.000457456541628545
90744,2017,20074,56779,1064,353800,5.1,0.255076700892936,16,9,-7,0.0569550930996714,0.123037604965316,0.0463672873311428,0.179992698064987,0.00365096750638919,0.0160642570281124,0.0675428988682001,0.0127783862723622,0.0324936108068638,0.0481927710843374,0.00693683826213947,0.000365096750638919,0.0321285140562249,0.133625410733844,0.00693683826213947,0.0321285140562249,0.127783862723622,0.00109529025191676,0.0686381891201168,0.00328587075575027
90745,2017,25447,57219,1389,380400,6,0.108442999702896,24,20,-4,0.0798678050123933,0.0996970531534013,0.0468190581107133,0.242082071054806,0.00220324979344533,0.015698154778298,0.050399339025062,0.0170751858992013,0.0319471220049573,0.0870283668410906,0.014871936105756,0.000550812448361333,0.029743872211512,0.113467364362435,0.00468190581107133,0.0308454971082346,0.080969429909116,0.00137703112090333,0.0490223079041586,0.001652437345084
90746,2017,31764,26852,1664,430400,6,0.0881126173096976,34,41,7,0.0851981666217309,0.0846589377190617,0.0337018064168239,0.252628740900512,0.00134807225667296,0.0221083850094365,0.0399029387975196,0.013211108115395,0.036937179832839,0.0698301428956592,0.0239956861687786,0.00107845780533837,0.0420598544081963,0.101375033701806,0.00404421677001887,0.0401725532488541,0.0857373955244001,0.00134807225667296,0.0603936370989485,0.000269614451334592
90747,2017,,0,,,,,,,,,0.125,0.21875,0.03125,,,,0.34375,0.03125,0.03125,,,0.03125,0.1875,,,,,,
90755,2017,37118,11581,1365,444300,4.5,0.123564459027718,38,38,0,0.117372577171572,0.0915290739411342,0.0337401292175162,0.200646087580761,0.00287150035893755,0.0276381909547739,0.0750179468772434,0.0168700646087581,0.0355348169418521,0.0480976310122039,0.0233309404163676,0.000717875089734386,0.0667623833452979,0.0936826992103374,0.00394831299353912,0.0455850681981335,0.0340990667623834,0.00107681263460158,0.0746590093323762,0.00681981335247667
90802,2017,32307,40226,1153,356400,4.7,0.211156963158156,66,66,0,0.165310771233323,0.0761470875366092,0.0616661243084933,0.248291571753986,0.00504393101204035,0.0229417507321835,0.02749755938822,0.0151317930361211,0.0444191343963553,0.0535307517084283,0.0302635860722421,0.00113895216400911,0.0175724048161406,0.0898145135047185,0.0177351122681419,0.052879921900423,0.0392124959323137,0.000813537260006508,0.0283110966482265,0.00227790432801822
90803,2017,53496,32116,1516,790900,4.7,0.0844438908955038,46,46,0,0.138202649480845,0.066953097028285,0.0511994271392768,0.293054063730756,0.00447547440028643,0.0300751879699248,0.039563193698532,0.0134264232008593,0.0508413891872539,0.07124955245256,0.0261367704976728,0.000716075904045829,0.0166487647690655,0.0767991407089152,0.00161117078410312,0.0766201217329037,0.0150375939849624,0.00143215180809166,0.0254206945936269,0.000537056928034372
90804,2017,27030,40225,1193,435700,4.8,0.233461777501554,25,15,-10,0.105871615454822,0.0921813203529054,0.0599330696683906,0.247033769394585,0.00243383024034074,0.0243383024034074,0.0438089443261333,0.0103437785214481,0.0465470033465166,0.0933982354730758,0.0310313355643444,,0.0164283541223,0.117432309096441,0.00304228780042592,0.052935807727411,0.0234256160632796,0.000608457560085184,0.0285975053240036,0.000608457560085184
90805,2017,22396,96069,1149,345200,8.1,0.219217437466821,24,26,2,0.0758325832583258,0.11048604860486,0.0490549054905491,0.244599459945995,0.0018001800180018,0.0191269126912691,0.0704320432043204,0.0148514851485149,0.0240774077407741,0.0632313231323132,0.018001800180018,0.000225022502250225,0.0258775877587759,0.11993699369937,0.00225022502250225,0.0369036903690369,0.0756075607560756,0.0009000900090009,0.0465796579657966,0.000225022502250225
90806,2017,22394,42587,1103,408900,4.7,0.228567403198159,32,25,-7,0.0872903042365653,0.0975263008245664,0.0446403184532272,0.208700597099801,0.0022746659084447,0.0133636622121126,0.0378163207278931,0.0153539948820017,0.0435029854990048,0.182257605914131,0.0147853284048905,0.000568666477111174,0.0181973272675576,0.0952516349161217,0.00568666477111174,0.0520329826556725,0.0494739835086722,0.0022746659084447,0.0284333238555587,0.000568666477111174
90807,2017,39368,32395,1288,559100,3.8,0.071523383238154,47,27,-20,0.131468531468531,0.0685314685314685,0.0417582417582418,0.24035964035964,0.0033966033966034,0.0235764235764236,0.0473526473526474,0.0187812187812188,0.0543456543456543,0.115284715284715,0.021978021978022,0.0013986013986014,0.0177822177822178,0.0921078921078921,0.002997002997003,0.0561438561438561,0.0313686313686314,0.0011988011988012,0.0287712287712288,0.0013986013986014
90808,2017,50025,38487,1635,601200,2.3,0.0560448982773404,39,42,3,0.124584292657969,0.0836531082118189,0.0381171655154771,0.270657457150166,0.00358147863903812,0.0286518291123049,0.0813507290867229,0.0225121514453825,0.0347915067792274,0.0798158096699923,0.0230237912509593,0.000767459708365311,0.0225121514453825,0.0882578664620107,0.00281401893067281,0.0452801227935533,0.0235354310565362,0.000511639805576874,0.0255819902788437,
90810,2017,21754,38769,1190,360800,6.3,0.184864195620212,27,20,-7,0.0679374389051808,0.0869990224828935,0.0478983382209189,0.241446725317693,0.00244379276637341,0.0127077223851417,0.0635386119257087,0.0185728250244379,0.0259042033235582,0.0395894428152493,0.0175953079178886,0.00293255131964809,0.0444770283479961,0.0943304007820137,0.00488758553274682,0.0317693059628544,0.126588465298143,0.00195503421309873,0.0669599217986315,0.00146627565982405
90813,2017,18574,60935,1008,339400,7.3,0.318257159268073,23,22,-1,0.064545181627139,0.115580906634644,0.0528369858901231,0.201140798558991,0.00240168117682378,0.0165115580906635,0.0381266886820775,0.0114079855899129,0.0237166016211348,0.109576703692585,0.021615130591414,0.00180126088261783,0.0474332032422696,0.126088261783248,0.00300210147102972,0.0375262683878715,0.0654458120684479,0.00150105073551486,0.0588411888321825,0.000900630441308916
90814,2017,43585,18175,1292,647700,3.7,0.149711141678129,14,20,6,0.128697457187338,0.0799169693824598,0.0363258951738454,0.298391281785158,0.00259470679813181,0.0275038920601972,0.0550077841203944,0.01712506486767,0.0342501297353399,0.0690192008303062,0.0394395433316035,0.00103788271925272,0.0166061235080436,0.0923715620134925,0.00155682407887909,0.0518941359626362,0.01141670991178,0.000518941359626362,0.0352880124545926,0.00103788271925272
90815,2017,42092,40359,1738,588900,3.8,0.113233727297505,43,25,-18,0.116388431695274,0.0707735715965201,0.0439689630848813,0.270162238419939,0.00470256289677875,0.0239830707735716,0.0576063954855396,0.0197507641664707,0.0444392193745591,0.110980484363978,0.0209264048906654,0.000705384434516812,0.0136374324006584,0.0891135668939572,0.00752410063484599,0.0613684458029626,0.0164589701387256,0.00211615330355044,0.0251587114977663,0.000235128144838937
90822,2017,17083,143,,,0,0,,,,0.08,,,0.02,,,0.02,0.02,0.02,0.62,0.04,,,0.08,0.1,,,,,
90831,2017,,0,,,,,3,3,0,0.355670103092784,0.0309278350515464,0.0360824742268041,0.144329896907216,0.0103092783505155,0.0103092783505155,0.0103092783505155,0.00515463917525773,0.11340206185567,0.0463917525773196,0.0103092783505155,0.00515463917525773,0.0103092783505155,0.0721649484536082,0.0309278350515464,0.0515463917525773,0.0257731958762887,,0.0309278350515464,
91001,2017,33770,37528,1617,649700,3.7,0.101177787252185,32,22,-10,0.141644433664807,0.0606354596167839,0.0189182634004366,0.313849138976473,0.00582100412321125,0.0327431481930633,0.0628183361629881,0.0211011399466408,0.0337133155469319,0.0628183361629881,0.04826582585496,0.000727625515401407,0.0186757215619694,0.0899830220713073,0.00218287654620422,0.042929905408683,0.0152801358234295,0.00291050206160563,0.0242541838467136,0.000727625515401407
91006,2017,40294,33200,1678,901300,3.3,0.0822289156626506,39,49,10,0.104788649127993,0.0613360922258351,0.0363582618977239,0.285545373928466,0.00458173219036358,0.015814365947384,0.0475908956547443,0.0183269287614543,0.0892698788057937,0.0796630209872894,0.0165533550103458,0.00118238250073899,0.0201005025125628,0.0863139225539462,0.00236476500147798,0.0608926987880579,0.0165533550103458,0.000295595625184747,0.0521726278451079,0.000295595625184747
91007,2017,35037,34357,1421,959600,3.1,0.0945076694705591,53,28,-25,0.0823885109599395,0.0897581254724112,0.0432728647014361,0.304799697656841,0.00264550264550265,0.018896447467876,0.0342025699168556,0.0137944066515495,0.0901360544217687,0.104875283446712,0.0149281934996221,0.000755857898715042,0.0154950869236584,0.072562358276644,0.0018896447467876,0.0479969765684051,0.018140589569161,0.000377928949357521,0.0430839002267574,
91008,2017,41546,1191,2732,1615400,2.5,0.0764063811922754,1,1,0,0.131428571428571,0.0285714285714286,0.0114285714285714,0.245714285714286,0.0685714285714286,0.0457142857142857,0.08,0.0114285714285714,0.0571428571428571,0.0457142857142857,0.0114285714285714,,0.0228571428571429,0.0914285714285714,0.00571428571428571,0.0971428571428571,0.0171428571428571,,0.0285714285714286,
91010,2017,26862,26265,1486,412000,5.8,0.132038834951456,15,29,14,0.0793507664562669,0.0987376014427412,0.0473399458972047,0.242560865644725,0.0036068530207394,0.0207394048692516,0.0779981965734896,0.0198376916140667,0.0311091073038774,0.0901713255184851,0.0207394048692516,0.0018034265103697,0.0356176735798016,0.087917042380523,0.00405770964833183,0.0387736699729486,0.0320108205590622,0.0018034265103697,0.0649233543733093,0.000901713255184851
91011,2017,63412,20499,2185,1282200,1.9,0.0296599834138251,24,24,0,0.118855656697009,0.0577373211963589,0.0299089726918075,0.308192457737321,0.00598179453836151,0.0205461638491547,0.0447334200260078,0.0208062418725618,0.0697009102730819,0.0918075422626788,0.0280884265279584,0.00104031209362809,0.01222366710013,0.0733420026007802,0.0023407022106632,0.081924577373212,0.00754226267880364,0.00182054616384915,0.0223667100130039,0.00104031209362809
91016,2017,31773,42013,1366,583900,5.7,0.0795944112536596,41,65,24,0.117357971299391,0.0758796933359544,0.049931197169255,0.240613328091213,0.0037350108118734,0.0200511106742677,0.0743070572046393,0.0194613721250246,0.0442303911932377,0.0619225476705327,0.0261450756831138,0.000982897582071948,0.0395124827992923,0.112443483389031,0.00294869274621584,0.0497346176528406,0.018675054059367,0.000393159032828779,0.0414782779634362,0.00019657951641439
91020,2017,32191,8551,1492,517600,4,0.141854753829961,10,14,4,0.121576486305945,0.0988643954575818,0.0521042084168337,0.243820975283901,0.00334001336005344,0.0313961255845023,0.0647962591850367,0.0153640614562458,0.0354041416165665,0.0801603206412826,0.0280561122244489,0.000668002672010688,0.0227120908483634,0.113560454241817,0.000668002672010688,0.0347361389445558,0.01937207748831,0.00267201068804275,0.030060120240481,0.000668002672010688
91024,2017,46288,11061,1487,889300,4.1,0.0509899647409818,12,8,-4,0.150065530799476,0.0570117955439056,0.0242463958060288,0.285058977719528,0.0091743119266055,0.0275229357798165,0.0596330275229358,0.0242463958060288,0.0511140235910878,0.0812581913499345,0.0327653997378768,,0.0203145478374836,0.0996068152031455,0.00262123197903014,0.04521625163827,0.0072083879423329,0.000655307994757536,0.0222804718217562,
91030,2017,50172,25940,1555,928500,3.9,0.0811102544333076,25,27,2,0.135556096373814,0.0613287904599659,0.02993429058165,0.292041859333171,0.00462399610610854,0.0226332440983208,0.0421027013871988,0.020199561937211,0.0515940618155269,0.0951569724993916,0.0311511316622049,0.00170357751277683,0.0141153565344366,0.0968605500121684,0.00340715502555366,0.0562180579216354,0.00900462399610611,0.000973472864443904,0.0311511316622049,0.000243368216110976
91040,2017,32378,20175,1245,492100,3,0.123122676579926,23,27,4,0.0967051775780916,0.0774497218656397,0.0350877192982456,0.287548138639281,0.0124090714591356,0.0265297389816003,0.118528027385537,0.0106974753958066,0.0282413350449294,0.0539152759948652,0.0342319212665811,,0.0205391527599487,0.0808729139922978,0.00213949507916132,0.040650406504065,0.0440735986307231,0.00342319212665811,0.0265297389816003,0.000427899015832264
91042,2017,25816,26767,1261,486500,5.9,0.16213994844398,22,27,5,0.0943129636170964,0.078064288237372,0.0328505828329212,0.294948781349347,0.00317908866125044,0.0197809961144472,0.103496997527375,0.011656658424585,0.0275521017308372,0.0614623807841752,0.0261391734369481,,0.0226068527022254,0.091133874955846,0.00211939244083363,0.0335570469798658,0.0660543977393147,0.00423878488166726,0.0264924055104203,0.000353232073472271
91046,2017,16500,160,1056,,0,0,,1,,0.0526315789473684,0.0526315789473684,,0.184210526315789,,0.0789473684210526,0.105263157894737,,0.131578947368421,0.0526315789473684,0.0526315789473684,,,0.105263157894737,,0.0526315789473684,0.0789473684210526,0.0263157894736842,0.0263157894736842,
91101,2017,39393,20719,1536,479100,3.7,0.213137699695931,75,68,-7,0.206616452518092,0.0530202333481022,0.0336730172795747,0.187269236449564,0.00265839610101905,0.0223009895141043,0.0271747156993059,0.0169841973120662,0.111357258898243,0.117264805789396,0.027027027027027,0.000590754689115345,0.0119627824545857,0.075764288879043,0.00915669768128785,0.0669029685423128,0.00753212228622065,0.00132919805050953,0.0208241027913159,0.000590754689115345
91103,2017,23671,28435,1275,637200,3.7,0.180798311939511,24,34,10,0.156829679595278,0.072849915682968,0.0482293423271501,0.261382799325464,0.006070826306914,0.027318718381113,0.0418212478920742,0.0225969645868465,0.0414839797639123,0.0718381112984823,0.0414839797639123,0.00101180438448567,0.0209106239460371,0.09106239460371,0.00775716694772344,0.0492411467116358,0.0111298482293423,0.00168634064080944,0.0249578414839798,0.000337268128161889
91104,2017,29479,39178,1331,649400,4.6,0.158915718005003,24,33,9,0.126637554585153,0.0788755458515284,0.0384825327510917,0.289301310043668,0.00436681222707424,0.025382096069869,0.0627729257641921,0.0204694323144105,0.0368449781659389,0.072325327510917,0.0423034934497817,0.000818777292576419,0.0177401746724891,0.103984716157205,0.00109170305676856,0.0343886462882096,0.0226528384279476,0.0013646288209607,0.0201965065502183,
91105,2017,61360,11907,2113,1018900,3,0.0968337952464937,54,54,0,0.149874055415617,0.072208228379513,0.0482787573467674,0.230688497061293,0.00482787573467674,0.0277078085642317,0.0258186397984887,0.012384550797649,0.0449202350965575,0.171704450041982,0.0390428211586902,0.00209907640638119,0.017632241813602,0.0709487825356843,0.00188916876574307,0.0505877413937867,0.00818639798488665,0.000629722921914358,0.0203610411418976,0.000209907640638119
91106,2017,35630,25479,1567,674600,3.4,0.133717963813336,36,25,-11,0.141101152368758,0.0614596670934699,0.0389244558258643,0.26145966709347,0.0058898847631242,0.018437900128041,0.0268886043533931,0.0176696542893726,0.0647887323943662,0.11190781049936,0.0330345710627401,0.00153649167733675,0.0181818181818182,0.108578745198464,0.00409731113956466,0.0473751600512164,0.0140845070422535,0.00102432778489117,0.0235595390524968,
