GEOID,year,median_income,population,median_gross_rent,median_house_value,unemployment_rate_in_pop,poverty_rate,MoveOutNum,MoveInNum,MovesDiff
91605,2014,18783,56060,1090,345200,9.1,0.238119871566179,36,36,0
91606,2014,20210,45467,1125,376300,9.2,0.20577561748081,34,22,-12
91607,2014,30460,29591,1278,593600,10.2,0.132337535061336,24,27,3
91608,2014,,0,,,,,4,4,0
91702,2014,19532,60475,1215,308200,6.1,0.162744935923936,25,23,-2
91706,2014,19583,77692,1210,293700,8.6,0.169000669309581,51,44,-7
91711,2014,32542,36484,1345,537300,5.5,0.0694825128823594,31,22,-9
91722,2014,26179,36352,1377,339900,8.5,0.115812059859155,20,14,-6
91723,2014,26479,20010,1202,368200,7.8,0.13728135932034,29,14,-15
91724,2014,33376,25405,1334,423000,7.1,0.0972249557173785,20,30,10
91731,2014,18440,29209,1005,351500,8.3,0.201615940292376,39,35,-4
91732,2014,19213,63849,1124,347400,8,0.240598913060502,24,19,-5
91733,2014,18690,43790,1093,338900,4.4,0.225302580497831,55,34,-21
91740,2014,27490,26324,1380,373600,7.3,0.106822671326546,20,27,7
91741,2014,34498,25678,1549,569200,5.5,0.0720850533530649,13,13,0
91744,2014,21071,87096,1259,294000,6.7,0.154301001194085,26,21,-5
91745,2014,30856,55237,1629,467800,4.8,0.085558592972102,40,48,8
91746,2014,20622,29420,1339,307900,8.8,0.13963290278722,36,43,7
91748,2014,24302,47859,1334,478000,3.5,0.131553103909401,55,61,6
91750,2014,32712,33969,1379,449700,4.6,0.0851658865436133,19,33,14
91754,2014,25290,33622,1226,498000,4.7,0.147492713104515,43,22,-21
91755,2014,20089,27305,1283,471600,7.3,0.178685222486724,10,11,1
91765,2014,36132,47562,1811,539000,5,0.0667549724570035,39,40,1
91766,2014,20293,71851,1179,263900,8.3,0.227999610304658,33,41,8
91767,2014,20735,49027,1118,262300,7.6,0.211026577192159,26,21,-5
91768,2014,17018,36454,1057,262600,7.5,0.219591814341362,25,35,10
91770,2014,18691,63119,1168,424700,7.6,0.187613872209636,30,23,-7
91773,2014,36518,33869,1502,432700,5.4,0.0679087070772683,40,62,22
91775,2014,34224,25395,1250,644400,3,0.065406576097657,19,20,1
91776,2014,21617,37378,1251,510900,4.5,0.164829578896677,34,38,4
91780,2014,29557,35274,1281,586600,4.9,0.111044962295175,29,20,-9
91789,2014,34190,43369,1885,608400,5,0.0607807420046577,89,81,-8
91790,2014,23370,46059,1359,369300,9.8,0.103997047265464,26,13,-13
91791,2014,29146,33174,1266,446300,8.2,0.0963103635377103,25,20,-5
91792,2014,27558,30102,1453,362500,8.4,0.118663211746728,18,11,-7
91801,2014,24393,53792,1232,471600,4.8,0.15727245687091,42,37,-5
91803,2014,23971,30586,1183,500800,4.3,0.124730268750409,36,15,-21
93510,2014,35206,7289,1806,416500,8.9,0.0731238853066264,8,9,1
93532,2014,32500,2419,1052,196700,5.9,0.146341463414634,,,
93534,2014,21598,39120,929,128000,8.9,0.273261758691207,50,40,-10
93535,2014,24636,73282,1139,120300,7.3,0.262833983788652,24,25,1
93536,2014,34182,71313,1290,215100,5.4,0.140184819037202,31,30,-1
93543,2014,22322,13578,1452,152000,6.9,0.161658565326263,2,8,6
93544,2014,22829,951,,164300,0,0.0704521556256572,1,1,0
93550,2014,18406,74203,992,141000,10.2,0.32245327008342,26,17,-9
93551,2014,37087,50572,1585,247200,6.5,0.0650359882939176,36,43,7
93552,2014,22160,42073,1482,161000,7.9,0.172794904095263,3,8,5
93553,2014,21406,1975,789,174400,5.9,0.127594936708861,,1,
93563,2014,45750,375,967,297100,0,0.146666666666667,,,
93591,2014,18705,6558,1118,88900,11.2,0.363525465080817,2,3,1
90001,2015,,57227,984,258500,7.7,0.324462229367257,16,10,-6
90002,2015,15755,50626,991,227200,8.1,0.369711215580927,4,7,3
90003,2015,15675,69502,1075,242200,8.7,0.364119018157751,8,7,-1
90004,2015,21657,64008,1090,746000,8.1,0.234080114985627,42,38,-4
90005,2015,17414,38979,952,688300,7.3,0.292696067113061,20,16,-4
90006,2015,16259,61625,963,436500,9.9,0.295302231237323,28,26,-2
90007,2015,,43426,1046,368600,7.5,0.426265370975913,37,33,-4
90008,2015,23812,31837,1001,462500,7.7,0.229795520934761,16,14,-2
90010,2015,28438,3740,1645,710800,5.1,0.154545454545455,41,59,18
90011,2015,15121,104058,991,277600,6.1,0.420928712833228,24,22,-2
90012,2015,16128,30860,1163,397300,2.3,0.241574854180168,42,29,-13
90013,2015,15087,11299,640,418100,8.2,0.435348260908045,49,32,-17
90014,2015,,7006,732,343500,8.1,0.420353982300885,49,49,0
90015,2015,,18767,897,468100,7.6,0.365055682847552,104,78,-26
90016,2015,20650,47590,1098,377600,7.6,0.231876444631225,33,36,3
90017,2015,16014,24336,870,446400,5,0.475509533201841,47,48,1
90018,2015,,49824,977,382300,7.6,0.272157996146435,14,29,15
90019,2015,21883,67553,1156,664400,7.1,0.211981703255222,39,50,11
90020,2015,22733,39866,1137,525700,6.9,0.200973260422415,33,24,-9
90021,2015,,2970,427,409400,9.7,0.476430976430976,100,68,-32
90022,2015,17330,68136,975,312400,9,0.259422331806974,21,13,-8
90023,2015,16465,46288,982,299500,7,0.309237815416523,32,35,3
90024,2015,,50693,1912,1026300,5.3,0.247864596689878,65,58,-7
90025,2015,41443,46107,1668,693100,5,0.124753291257293,103,133,30
90026,2015,23736,68520,1118,610000,8.4,0.227991827203736,45,26,-19
90027,2015,29874,46646,1229,842800,7,0.174891737769584,53,33,-20
90028,2015,21472,30380,1143,611900,8.4,0.262903225806452,77,53,-24
90029,2015,18821,40472,1020,561100,8.1,0.269840877643803,20,8,-12
90031,2015,16123,39422,995,366900,7.4,0.299655014966263,17,11,-6
90032,2015,19190,47099,1100,349600,9.4,0.220917641563515,21,12,-9
90033,2015,15378,48277,911,306900,7.6,0.361538620875365,13,12,-1
90034,2015,34568,58069,1425,671000,5.5,0.167507620244881,57,48,-9
90035,2015,39176,30852,1678,888400,5.7,0.117788149876831,54,38,-16
90036,2015,45556,37640,1854,983300,5.4,0.136397449521785,98,80,-18
90037,2015,15857,62872,974,289000,8.2,0.40673113627688,6,8,2
90038,2015,21025,28577,1050,580100,8.9,0.302061098085873,48,33,-15
90039,2015,34582,28149,1360,644700,5.4,0.102632420334648,38,30,-8
90040,2015,,12699,965,334400,7.6,0.164107410032286,55,51,-4
90041,2015,25525,28796,1206,570200,5.4,0.117516321711349,31,14,-17
90042,2015,21738,62650,1173,417200,7.2,0.205762170790104,22,21,-1
90043,2015,21846,43129,994,374400,9.6,0.215423496951007,12,17,5
90044,2015,16601,88975,986,283100,6.9,0.364001123911211,20,4,-16
90045,2015,35704,41922,1706,712100,4.8,0.111492772291398,74,59,-15
90046,2015,40398,51651,1422,889200,6.4,0.153472343226656,92,59,-33
90047,2015,,48678,1070,306500,10.1,0.218127285426681,9,14,5
90048,2015,51482,22498,1751,1016800,5.8,0.0885856520579607,68,48,-20
90049,2015,61830,35427,1891,1664900,4.2,0.0621559827250402,60,45,-15
90056,2015,,8537,1489,783900,7.3,0.0639568935223146,8,10,2
90057,2015,15982,46509,876,308100,7.9,0.359285299619429,34,20,-14
90058,2015,13813,2680,640,190800,7,0.588059701492537,82,76,-6
90059,2015,,44648,912,229200,10.5,0.384787672460133,3,8,5
90061,2015,15795,28135,1131,266500,9.2,0.339505953438777,11,12,1
90062,2015,16136,33353,1040,298900,7.1,0.276706743021617,4,1,-3
90063,2015,17239,53813,1028,299100,9.5,0.274636240313679,10,12,2
90064,2015,,26384,1703,943200,3.7,0.0802759248029109,48,66,18
90065,2015,22989,46904,1131,501800,6,0.205483540849395,20,25,5
90066,2015,35775,59124,1443,781600,5.9,0.120018943237941,58,63,5
90067,2015,,2330,2564,973900,2.5,0.0665236051502146,53,42,-11
90068,2015,51799,21233,1446,1001200,8.1,0.11354966326002,49,42,-7
90069,2015,50691,20132,1571,720100,6.2,0.10868269421816,69,56,-13
90071,2015,,0,,,,,21,21,0
90073,2015,10855,862,,,6.4,0.523201856148492,,,
90077,2015,62208,8844,2310,1391900,4.3,0.0395748530076888,7,11,4
90079,2015,,0,,,,,9,7,-2
90089,2015,,3334,,,6.9,0.00359928014397121,1,,
90090,2015,,0,,,,,,,
90094,2015,,6858,2442,657900,6.1,0.12933799941674,9,27,18
90095,2015,,0,,,,,,,
90201,2015,17051,102946,1090,293100,7.8,0.285644901210343,19,23,4
90210,2015,51315,22052,2209,2000001,3.7,0.0808996916379467,86,55,-31
90211,2015,49207,7530,1699,1182800,5.4,0.1,42,62,20
90212,2015,56930,12577,1959,1520300,6.9,0.0818955235747794,58,78,20
90220,2015,,50715,1114,230400,9.1,0.230405205560485,33,25,-8
90221,2015,17801,54236,1077,253100,9.9,0.269212331292868,19,21,2
90222,2015,17147,31875,1055,236600,9.2,0.285741176470588,9,7,-2
90230,2015,,31978,1530,567700,6.1,0.113578084933392,48,49,1
90232,2015,41630,15708,1494,748300,4.3,0.106442577030812,67,49,-18
90240,2015,28688,26655,1371,461900,3.5,0.0583005064715813,17,17,0
90241,2015,,43592,1201,437800,6.2,0.116053404294366,29,30,1
90242,2015,25616,43160,1239,389300,5.7,0.144207599629286,14,13,-1
90245,2015,,16929,1575,784800,4.9,0.0723019670388091,58,68,10
90247,2015,22721,48032,1126,342800,6.7,0.200116588940706,22,26,4
90248,2015,26173,10166,1175,370400,5.1,0.122958882549675,52,69,17
90249,2015,,26627,1036,374200,6.5,0.14582942126413,22,26,4
90250,2015,24487,95939,1059,417800,6.6,0.191152711618841,51,44,-7
90254,2015,,19747,1902,1086200,4,0.0396515926469844,32,21,-11
90255,2015,16821,76180,945,301400,7.8,0.272197427146233,18,10,-8
90260,2015,22288,35866,1344,406900,5.7,0.172837785088942,10,14,4
90262,2015,,71163,1054,289300,7.4,0.24359568877085,13,3,-10
90263,2015,,1832,,,5.1,0,,,
90265,2015,,18258,2618,1659800,5.1,0.0865921787709497,33,23,-10
90266,2015,70127,35603,2122,1398400,3.4,0.0397719293317979,43,34,-9
90270,2015,17609,27700,976,302800,6.1,0.299061371841155,14,5,-9
90272,2015,68000,23934,2453,1694400,3.6,0.043285702348124,28,27,-1
90274,2015,64194,25778,2390,1292600,1.8,0.0408487857863294,30,33,3
90275,2015,52628,42593,2244,968800,2.6,0.0425187237339469,35,43,8
90277,2015,54768,35178,1799,853900,4.2,0.0511399169935755,45,42,-3
90278,2015,51040,40485,1680,696000,5.2,0.0483635914536248,34,37,3
90280,2015,19131,95350,999,312200,8.6,0.199098059779759,13,12,-1
90290,2015,47857,6478,1901,885700,9.7,0.0580426057425131,9,11,2
90291,2015,46133,27167,1786,1052100,6.7,0.117274634667059,91,25,-66
90292,2015,61644,21679,2341,767600,4.8,0.125420914248812,44,57,13
90293,2015,,12458,1798,561000,5.6,0.0697543746989886,16,17,1
90301,2015,20055,36360,1065,281100,9.1,0.226815181518152,21,25,4
90302,2015,,30482,1113,315100,11.1,0.210452070074142,11,18,7
90303,2015,19128,26408,1097,347700,8.4,0.289495607391699,6,6,0
90304,2015,,26854,1000,331200,7.6,0.317047739629106,7,8,1
90305,2015,,15665,1229,367700,9.3,0.112863070539419,4,3,-1
90401,2015,,7297,1624,705800,7.5,0.147320816774017,75,50,-25
90402,2015,,11661,1793,2000001,5,0.0594288654489323,16,15,-1
90403,2015,,24416,1700,935000,5,0.0850262123197903,46,53,7
90404,2015,35551,22081,1441,698100,7.9,0.136089851003125,85,58,-27
90405,2015,45430,28915,1556,1025800,6.3,0.12291198339962,71,47,-24
90501,2015,27199,43145,1200,528700,7.3,0.155197589523699,62,54,-8
90502,2015,28056,17585,1326,353900,6.3,0.0868922377025874,24,23,-1
90503,2015,40222,45986,1492,651300,4.4,0.0792415082851303,49,52,3
90504,2015,31539,33279,1354,541000,5.8,0.078848523092641,25,21,-4
90505,2015,42237,36904,1561,727400,3.1,0.0533004552352049,61,56,-5
90506,2015,,0,,,,,,,
90601,2015,31671,34203,1291,430300,4.8,0.108586966055609,22,21,-1
90602,2015,22382,27421,1101,434200,5.1,0.189015717880457,11,18,7
90603,2015,,20221,1660,452000,4.7,0.0582562682359923,9,5,-4
90604,2015,26951,40977,1246,389300,4.6,0.10498572369866,11,9,-2
90605,2015,26249,41643,1317,377000,5.2,0.142352856422448,13,20,7
90606,2015,24168,32697,1238,342400,5.2,0.097929473652017,16,12,-4
90638,2015,28520,49819,1586,426300,4.5,0.0707762098797648,65,37,-28
90640,2015,22186,63521,1146,402400,4.5,0.138961918105823,28,20,-8
90650,2015,23749,106659,1349,331400,5.8,0.140700737865534,38,36,-2
90660,2015,22315,63815,1210,336000,6.5,0.135391365666379,24,27,3
90670,2015,24488,15998,1272,351100,3.2,0.113451681460183,57,71,14
90701,2015,,16785,1387,395200,3.9,0.120285969615728,16,14,-2
90703,2015,35062,50276,2092,604300,3.8,0.0527289362717798,58,59,1
90704,2015,26026,3906,1359,721200,4.9,0.140296979006656,,,
90706,2015,24905,77756,1185,354200,6.3,0.177851226914965,28,22,-6
90710,2015,23871,27457,1024,401000,6.9,0.182940598026004,11,15,4
90712,2015,34515,32451,1458,424600,4.5,0.0563310837878648,12,22,10
90713,2015,36910,28699,1873,445200,4.9,0.0513258301682985,11,6,-5
90715,2015,25705,19753,1449,360800,5.7,0.15015440692553,3,5,2
90716,2015,18166,14382,1166,258600,5.7,0.307745793352802,6,1,-5
90717,2015,,21816,1260,478000,6.5,0.146956362302897,17,14,-3
90723,2015,20653,55023,1192,262300,6.9,0.229394980280973,23,23,0
90731,2015,24376,62028,1129,459800,8.3,0.210340491390985,24,33,9
90732,2015,40751,21417,1737,517700,5.8,0.0705981229864127,12,15,3
90744,2015,19091,57963,1006,322500,6.7,0.288408122422925,9,18,9
90745,2015,24278,58186,1339,337900,7.8,0.11748530574365,27,33,6
90746,2015,,26523,1616,376200,9,0.086340157599065,34,28,-6
90747,2015,,0,,,,,,,
90755,2015,,11440,1209,378000,6.5,0.178409090909091,35,27,-8
90802,2015,,39155,1057,297500,5.5,0.256314646916103,62,59,-3
90803,2015,50829,31709,1377,712900,6.1,0.0832886562174777,49,41,-8
90804,2015,,41007,1122,393900,6.6,0.270392859755651,22,24,2
90805,2015,19916,95127,1062,304100,9.9,0.241676916122657,22,34,12
90806,2015,21214,42498,1035,363900,7.9,0.242858487458233,32,21,-11
90807,2015,37130,33763,1216,499500,5.5,0.0683588543672067,36,27,-9
90808,2015,47139,39428,1455,534800,4,0.0462869027087349,28,38,10
90810,2015,20335,36936,1043,320100,7.9,0.195798137318605,18,28,10
90813,2015,16586,60078,947,313500,8.2,0.34804753820034,16,16,0
90814,2015,37273,19264,1193,600100,5.4,0.150903239202658,14,17,3
90815,2015,36247,40462,1548,527100,4.8,0.103158519104345,16,29,13
90822,2015,,152,,,0,0,,,
90831,2015,,0,,,,,1,2,1
91001,2015,32613,37163,1445,586500,5.7,0.109598256330221,21,23,2
91006,2015,35047,31728,1547,802900,4,0.0825138678769541,43,40,-3
91007,2015,31676,34598,1384,811200,4.1,0.104428001618591,33,23,-10
91008,2015,,1132,3008,1058600,1.2,0.0839222614840989,1,1,0
91010,2015,24155,25840,1389,364300,6.1,0.156462848297214,18,17,-1
91011,2015,,20721,2097,1173600,2.5,0.0249987934945225,20,26,6
91016,2015,30621,42090,1299,534700,7.3,0.0980755523877406,44,41,-3
91020,2015,34628,8438,1331,544700,5.2,0.117207869163309,12,15,3
91024,2015,,11084,1478,835400,3.8,0.057380007217611,11,11,0
91030,2015,46116,25967,1403,855600,5,0.077367427889244,21,31,10
91040,2015,,19969,1212,445200,5.9,0.139115629225299,13,11,-2
91042,2015,27460,27298,1175,437500,6,0.130375851710748,15,20,5
91046,2015,11318,175,1077,,0,0.337142857142857,,,
91101,2015,37431,20936,1389,431500,6.2,0.20218761941154,85,64,-21
91103,2015,,27819,1207,557500,4.7,0.192602178367303,24,29,5
91104,2015,28276,38976,1250,614800,6.4,0.152273193760263,21,18,-3
91105,2015,60023,11413,2029,902500,4.7,0.0917374923333041,43,44,1
91106,2015,,25243,1412,579600,4.6,0.131204690409222,39,28,-11
91107,2015,40543,31722,1398,678000,5.3,0.0907887270663893,48,58,10
91108,2015,61885,13654,3390,1387500,2.3,0.0541965724329867,23,22,-1
91201,2015,,23092,1266,626200,7.6,0.137969859691668,40,15,-25
91202,2015,26430,23148,1517,638700,5.3,0.133964057369967,33,30,-3
91203,2015,,13680,1301,369100,8.2,0.136038011695906,39,38,-1
91204,2015,16519,17053,1166,399000,6.5,0.188529877440919,37,41,4
91205,2015,17262,38322,1221,452000,7.1,0.222744115651584,50,22,-28
91206,2015,23997,34038,1284,609600,6.9,0.148304835771784,26,32,6
91207,2015,,10359,1446,836300,4,0.0667052804324742,12,10,-2
91208,2015,,17164,1478,745100,2.8,0.0766138429270566,27,27,0
91210,2015,,727,3074,650000,0,0.261348005502063,,,
91214,2015,,30965,1655,617600,3.4,0.0583885031487163,22,34,12
91301,2015,43932,26293,2028,689300,4.7,0.0532080781957175,40,48,8
91302,2015,,25431,2046,988500,4.1,0.0874523219692501,49,51,2
91303,2015,22227,29471,1235,347000,5.4,0.204438261341658,30,25,-5
91304,2015,,53853,1232,468100,5.7,0.174809202829926,45,50,5
91306,2015,23037,49532,1185,389500,6,0.150589517887426,26,21,-5
91307,2015,,26219,2508,546700,5.1,0.0615584118387429,27,32,5
91311,2015,32113,38505,1438,464300,4.9,0.0822490585638229,70,83,13
91316,2015,34248,28837,1426,564600,7.1,0.155494676977494,52,64,12
91321,2015,24575,34178,1354,364600,7.1,0.161682953946983,30,24,-6
91324,2015,26498,28497,1445,455200,5,0.150647436572271,53,42,-11
91325,2015,30176,33197,1339,520100,5.3,0.168961050697352,31,25,-6
91326,2015,41522,36921,1775,624200,3.5,0.0706643915386907,28,35,7
91330,2015,,3231,,,15.1,0,,,
91331,2015,19162,102266,1299,311000,8.4,0.205855318483171,24,32,8
91335,2015,22675,78230,1215,358300,5.1,0.19991052026077,53,39,-14
91340,2015,20651,35481,1202,318400,6.2,0.188495250979397,20,12,-8
91342,2015,23457,93466,1334,341200,5.8,0.167793636188561,27,41,14
91343,2015,21913,64149,1163,405600,7.6,0.22793808165365,24,31,7
91344,2015,30177,54566,1621,472000,5.9,0.0670014294615695,35,53,18
91345,2015,,18276,1339,346500,5.7,0.097121908513898,9,14,5
91350,2015,40292,36520,1625,413200,5.6,0.0522179627601314,36,36,0
91351,2015,28747,33071,1462,325800,8,0.127846149194158,19,15,-4
91352,2015,20690,47543,1193,358400,6.7,0.180825778768694,50,32,-18
91354,2015,52354,29340,2108,469900,5.4,0.0420927062031356,28,26,-2
91355,2015,46206,34188,1763,438200,4.8,0.0618345618345618,47,66,19
91356,2015,31807,29467,1340,772800,4.7,0.106661689347406,55,49,-6
91364,2015,42053,27100,1891,670000,4.8,0.0792988929889299,47,68,21
91367,2015,,42578,1805,578600,4.5,0.0879327352153694,86,102,16
91371,2015,,0,,,,,,,
91381,2015,,20405,1786,598300,5.4,0.0542024013722127,15,18,3
91384,2015,30324,29788,1277,402700,5.5,0.0646569088223446,13,4,-9
91387,2015,35074,43502,1681,396100,6.2,0.104454967587697,12,26,14
91390,2015,,20473,1609,489700,5.1,0.0592976114883017,17,15,-2
91401,2015,23890,41217,1194,532600,6.6,0.209137006574957,32,31,-1
91402,2015,18780,71894,1079,302000,8.8,0.290677942526497,17,20,3
91403,2015,45033,24613,1565,774900,6.9,0.100150327062934,60,76,16
91405,2015,19662,53347,1071,363700,8.2,0.251598028005324,38,33,-5
91406,2015,23304,54364,1150,387400,6.3,0.204032080052976,83,62,-21
91411,2015,,25370,1158,485500,8.6,0.208829325975562,33,37,4
91423,2015,44039,33347,1549,772700,7.2,0.0729900740696315,59,37,-22
91436,2015,63452,13970,2203,1039100,3.5,0.046957766642806,71,65,-6
91501,2015,,20855,1454,618400,7.9,0.151618316950372,13,16,3
91502,2015,,12011,1263,358200,5.9,0.217883606693864,42,45,3
91504,2015,36060,25469,1344,595100,5.5,0.0759747143586321,34,35,1
91505,2015,38814,31273,1544,562800,5.9,0.0871678444664727,59,57,-2
91506,2015,38032,18272,1344,583100,3.7,0.074704465849387,32,30,-2
91601,2015,,38754,1271,478900,8.5,0.214842338855344,42,42,0
91602,2015,41922,18304,1456,640100,8.7,0.115603146853147,32,28,-4
91604,2015,52652,30269,1668,860000,8.1,0.0700386534077769,88,46,-42
91605,2015,19044,55665,1112,359400,7.5,0.246312763855205,46,30,-16
91606,2015,20872,44773,1135,393100,7.6,0.213298193107453,25,23,-2
91607,2015,30070,30231,1302,615200,8.5,0.125467235619067,16,30,14
91608,2015,,0,,,,,2,,
91702,2015,19971,61170,1239,323100,5.9,0.148422429295406,33,29,-4
91706,2015,19707,77877,1238,312300,7.3,0.165029469548134,41,46,5
91711,2015,31917,36651,1395,558500,4.7,0.0721399143270306,22,31,9
91722,2015,26356,35798,1364,347300,8,0.101346443935415,20,8,-12
91723,2015,,19428,1226,382600,6.6,0.118179946469014,19,27,8
91724,2015,31733,26479,1424,435600,6.9,0.104120246232864,18,17,-1
91731,2015,18060,30418,1005,362200,7.6,0.233973305279769,48,29,-19
91732,2015,20075,62872,1137,356500,7.1,0.246135004453493,20,17,-3
91733,2015,18783,44313,1101,351200,3.9,0.233249836391127,42,36,-6
91740,2015,27154,26745,1355,386700,7.6,0.10880538418396,24,32,8
91741,2015,34006,25693,1583,574800,5.3,0.0743782353170124,27,16,-11
91744,2015,20962,87337,1261,316600,6.6,0.146913679196675,23,30,7
91745,2015,31245,55184,1640,489900,3.8,0.0783198028414033,38,41,3
91746,2015,20712,30034,1284,325300,7.5,0.127721915162815,34,35,1
91748,2015,,46732,1376,491200,3.2,0.122656851836001,70,58,-12
91750,2015,32268,34052,1390,468900,4.3,0.0801421355573828,30,23,-7
91754,2015,25519,34009,1211,521100,3.9,0.155223617277779,39,30,-9
91755,2015,,27076,1263,484100,6.8,0.193049194858916,14,12,-2
91765,2015,36538,47598,1808,568100,5.2,0.0695827555779655,41,39,-2
91766,2015,20581,72026,1191,285500,7,0.214464221253436,30,37,7
91767,2015,21456,49099,1147,279400,7.5,0.210818957616245,17,19,2
91768,2015,16095,36444,1071,273200,7.8,0.219871583799802,29,25,-4
91770,2015,19150,63758,1178,432100,6.3,0.181545845227266,42,16,-26
91773,2015,,34107,1532,447900,5.1,0.0669364060163603,29,38,9
91775,2015,,25486,1246,658800,3,0.0859687671662874,10,13,3
91776,2015,21444,38127,1244,536000,4.7,0.158863797308994,37,27,-10
91780,2015,29588,35280,1244,606000,4.5,0.10328798185941,25,21,-4
91789,2015,34141,43805,1928,623200,4.8,0.0653806643077274,63,76,13
